login,full_name,created_at,stargazers_count,watchers_count,language,has_projects,has_wiki,license_name
JonnyBurger,JonnyBurger/bibtexParseJs,2016-06-30T12:40:56Z,0,0,JavaScript,True,True,mit
JonnyBurger,JonnyBurger/bun,2024-05-01T10:20:46Z,0,0,Zig,True,False,
JonnyBurger,JonnyBurger/bus,2013-08-17T16:46:55Z,0,0,JavaScript,True,True,
JonnyBurger,JonnyBurger/calories-burnt,2019-02-19T13:36:10Z,3,3,TypeScript,True,True,mit
JonnyBurger,JonnyBurger/camel-up-helpers,2015-04-19T13:52:14Z,0,0,JavaScript,True,True,
JonnyBurger,JonnyBurger/canvas-offset-bug,2021-03-03T17:34:58Z,0,0,TypeScript,True,True,
JonnyBurger,JonnyBurger/canvaskit-js,2024-04-19T12:13:52Z,0,0,TypeScript,True,True,mit
JonnyBurger,JonnyBurger/chrome-aws-lambda,2021-11-19T19:11:23Z,0,0,,True,True,mit
JonnyBurger,JonnyBurger/clarinet,2014-10-17T10:48:20Z,0,0,JavaScript,True,True,other
JonnyBurger,JonnyBurger/code-differ,2023-05-14T14:44:04Z,0,0,TypeScript,True,True,
JonnyBurger,JonnyBurger/coffee-tracker-pi,2020-04-15T13:44:31Z,0,0,TypeScript,True,True,
JonnyBurger,JonnyBurger/color,2019-07-09T13:43:48Z,0,0,Go,True,True,mit
JonnyBurger,JonnyBurger/content,2022-05-17T12:15:09Z,0,0,,True,False,other
JonnyBurger,JonnyBurger/contribution-graph,2023-10-19T15:26:31Z,30,30,TypeScript,True,True,
JonnyBurger,JonnyBurger/corepack,2024-06-02T10:10:43Z,0,0,,True,True,mit
JonnyBurger,JonnyBurger/create-react-app,2017-01-14T17:41:56Z,0,0,JavaScript,True,True,other
JonnyBurger,JonnyBurger/current-android-app-version,2018-03-31T17:31:15Z,0,0,JavaScript,True,True,mit
JonnyBurger,JonnyBurger/current-ios-app-version,2018-03-31T16:36:40Z,1,1,JavaScript,True,True,mit
JonnyBurger,JonnyBurger/data-science,2021-11-06T14:19:59Z,1,1,Jupyter Notebook,True,True,
JonnyBurger,JonnyBurger/ddos-bachelor-thesis,2017-03-15T10:14:25Z,0,0,TeX,True,True,
JonnyBurger,JonnyBurger/DefinitelyTyped,2019-04-20T10:56:32Z,0,0,TypeScript,True,True,other
JonnyBurger,JonnyBurger/diary,2021-12-04T20:34:59Z,0,0,C,True,False,mit
JonnyBurger,JonnyBurger/discord-open-source,2021-03-02T14:53:00Z,0,0,JavaScript,True,True,
JonnyBurger,JonnyBurger/do-cluster-deploy,2015-05-02T22:01:09Z,1,1,JavaScript,True,True,
JonnyBurger,JonnyBurger/docs,2022-10-27T09:16:47Z,0,0,,True,False,cc-by-4.0
JonnyBurger,JonnyBurger/docusaurus,2020-12-26T16:11:11Z,0,0,,True,False,mit
JonnyBurger,JonnyBurger/dotfiles,2020-03-20T08:20:57Z,0,0,JavaScript,True,True,
JonnyBurger,JonnyBurger/draft-js-typeahead,2016-12-12T14:18:33Z,0,0,JavaScript,True,True,mit
JonnyBurger,JonnyBurger/dummy-repo,2016-09-16T23:31:31Z,0,0,JavaScript,True,True,
JonnyBurger,JonnyBurger/electron-react-boilerplate,2024-02-26T11:05:24Z,0,0,TypeScript,True,False,mit
JonnyBurger,JonnyBurger/element-capture,2023-05-14T13:31:39Z,0,0,,True,True,
JonnyBurger,JonnyBurger/engine.io-client,2019-12-12T11:00:40Z,0,0,JavaScript,True,True,mit
JonnyBurger,JonnyBurger/engine.io-parser,2019-12-12T11:26:29Z,0,0,JavaScript,True,True,mit
JonnyBurger,JonnyBurger/eslint,2019-12-14T19:52:58Z,0,0,,True,False,mit
JonnyBurger,JonnyBurger/eslint-annotate-action,2020-03-13T20:18:14Z,0,0,TypeScript,True,True,
JonnyBurger,JonnyBurger/eslint-config,2018-10-20T09:22:51Z,8,8,JavaScript,True,True,
JonnyBurger,JonnyBurger/eslint-plugin-10x,2020-01-11T18:06:13Z,33,33,TypeScript,True,True,mit
JonnyBurger,JonnyBurger/eslint-plugin-arithmetic,2018-10-20T18:04:11Z,6,6,JavaScript,True,True,mit
JonnyBurger,JonnyBurger/eslint-plugin-react-native-normalized,2019-08-16T11:28:48Z,5,5,JavaScript,True,True,
JonnyBurger,JonnyBurger/eslint-plugin-require-extensions,2023-02-26T12:33:21Z,0,0,JavaScript,True,True,apache-2.0
JonnyBurger,JonnyBurger/eslint-plugin-small-import,2019-12-14T18:44:02Z,10,10,TypeScript,True,True,mit
JonnyBurger,JonnyBurger/euro-2024-animation,2024-06-16T13:26:17Z,13,13,TypeScript,True,True,
JonnyBurger,JonnyBurger/eye-dropper-tutorial,2022-08-16T08:46:01Z,1,1,TypeScript,True,True,
JonnyBurger,JonnyBurger/fastauth,2020-12-23T13:06:26Z,0,0,Go,True,True,mit
JonnyBurger,JonnyBurger/favorite-colors,2021-05-04T13:47:43Z,5,5,TypeScript,True,True,
JonnyBurger,JonnyBurger/feature.fyi,2018-03-24T22:21:47Z,17,17,JavaScript,True,True,
JonnyBurger,JonnyBurger/ffmpeg-apple-arm64-build,2022-12-15T09:03:55Z,0,0,,True,True,
JonnyBurger,JonnyBurger/gamechanger-or-no-gamechanger-intro,2021-02-02T16:53:57Z,5,5,TypeScript,True,True,
JonnyBurger,JonnyBurger/generator-nm,2016-07-27T09:48:06Z,0,0,JavaScript,True,False,mit
JonnyBurger,JonnyBurger/gifuct-js,2022-12-16T09:41:47Z,0,0,,True,True,mit
JonnyBurger,JonnyBurger/globby,2016-10-16T17:47:23Z,0,0,JavaScript,True,False,mit
JonnyBurger,JonnyBurger/gltfjsx,2021-10-27T20:13:40Z,0,0,,True,True,mit
JonnyBurger,JonnyBurger/got,2019-04-15T15:25:35Z,0,0,TypeScript,True,False,mit
JonnyBurger,JonnyBurger/gpu-tester-docker,2023-09-23T09:44:12Z,0,0,JavaScript,True,True,
JonnyBurger,JonnyBurger/grade-statistics,2016-07-10T21:53:27Z,1,1,JavaScript,True,True,mit
JonnyBurger,JonnyBurger/guidepost,2016-08-02T19:18:37Z,1,1,JavaScript,True,True,
JonnyBurger,JonnyBurger/Hackathon-Calendar,2015-08-07T17:14:57Z,0,0,,True,False,
JonnyBurger,JonnyBurger/hackzurich-vlog-animations,2023-09-21T09:08:21Z,4,4,TypeScript,True,True,
JonnyBurger,JonnyBurger/hash-the-timestamp,2018-06-21T08:10:14Z,5,5,JavaScript,True,True,mit
JonnyBurger,JonnyBurger/hermes-profile-transformer,2021-08-05T13:46:09Z,0,0,,True,True,mit
JonnyBurger,JonnyBurger/homebrew-macos-cross-toolchains,2023-02-18T13:26:26Z,0,0,Ruby,True,True,
JonnyBurger,JonnyBurger/hyperlinks,2017-05-30T10:28:49Z,0,0,JavaScript,True,False,
JonnyBurger,JonnyBurger/import-patch,2019-05-07T17:41:54Z,3,3,JavaScript,True,True,mit
JonnyBurger,JonnyBurger/increment.build,2019-09-17T19:28:59Z,59,59,HTML,True,True,mit
JonnyBurger,JonnyBurger/informatik1,2013-09-18T16:30:40Z,0,0,Java,True,True,
JonnyBurger,JonnyBurger/ink-checkbox-list,2018-06-11T19:40:07Z,0,0,JavaScript,True,True,
JonnyBurger,JonnyBurger/instahammer,2019-04-06T07:43:47Z,1,1,TypeScript,True,True,
JonnyBurger,JonnyBurger/install-aab,2019-08-04T12:25:23Z,6,6,JavaScript,True,True,mit
JonnyBurger,JonnyBurger/institution-email,2015-11-15T16:57:06Z,0,0,JavaScript,True,True,
JonnyBurger,JonnyBurger/interpolate-tutorial,2021-04-18T16:39:27Z,3,3,TypeScript,True,True,
JonnyBurger,JonnyBurger/invoice-generator,2023-07-06T13:47:14Z,9,9,TypeScript,True,True,
JonnyBurger,JonnyBurger/ITProjectManagementUZH,2015-10-07T06:54:37Z,0,0,CSS,True,True,
JonnyBurger,JonnyBurger/jest,2017-05-21T20:59:34Z,0,0,JavaScript,True,True,other
JonnyBurger,JonnyBurger/jherr,2023-08-14T09:39:15Z,1,1,,True,True,
JonnyBurger,JonnyBurger/jonny,2018-05-11T14:06:31Z,5,5,JavaScript,True,True,
JonnyBurger,JonnyBurger/jonny.run,2019-02-26T09:38:03Z,2,2,JavaScript,True,True,
JonnyBurger,JonnyBurger/JonnyBurger,2022-09-10T07:34:59Z,0,0,,True,True,
JonnyBurger,JonnyBurger/JsPoker,2014-01-17T22:09:51Z,0,0,JavaScript,True,True,
JonnyBurger,JonnyBurger/karaoke,2023-08-31T19:41:19Z,31,31,TypeScript,True,True,
JonnyBurger,JonnyBurger/KeyringController,2018-05-03T10:32:03Z,0,0,JavaScript,True,True,
JonnyBurger,JonnyBurger/latitude,2016-07-23T14:36:17Z,4,4,Objective-C,True,True,mit
JonnyBurger,JonnyBurger/layout-utils-videos,2024-01-18T10:48:52Z,1,1,TypeScript,True,True,
JonnyBurger,JonnyBurger/learn-data-fetch,2021-04-30T18:27:16Z,0,0,TypeScript,True,True,
JonnyBurger,JonnyBurger/ledevevent-stinger,2022-12-17T18:10:29Z,2,2,TypeScript,True,True,
JonnyBurger,JonnyBurger/light-spotify,2019-04-01T17:03:33Z,5,5,JavaScript,True,True,
JonnyBurger,JonnyBurger/localhost-reverse-proxy,2019-09-06T14:43:51Z,0,0,,True,True,mit
JonnyBurger,JonnyBurger/make-space,2018-06-09T22:17:26Z,31,31,JavaScript,True,True,mit
bpasero,bpasero/anymatch,2019-08-26T05:48:29Z,0,0,JavaScript,True,False,isc
bpasero,bpasero/asp-starter,2014-03-27T14:52:30Z,0,0,JavaScript,True,True,
bpasero,bpasero/atom,2015-11-19T12:56:55Z,1,1,CoffeeScript,True,False,mit
bpasero,bpasero/atom-quicknavigate,2015-08-10T12:00:07Z,0,0,CoffeeScript,True,True,mit
bpasero,bpasero/attachments,2015-09-23T06:41:34Z,0,0,,True,True,
bpasero,bpasero/AzureNpmCertWorkaround,2014-03-02T09:07:41Z,0,0,Shell,True,True,apache-2.0
bpasero,bpasero/ballpark-tracker,2020-10-22T08:54:20Z,0,0,,True,True,
bpasero,bpasero/chokidar,2020-05-03T08:40:02Z,0,0,,True,False,mit
bpasero,bpasero/chokidar-prebuilt,2015-08-18T14:45:40Z,0,0,JavaScript,True,True,
bpasero,bpasero/chokidar-test,2020-03-25T08:24:02Z,1,1,JavaScript,True,True,
bpasero,bpasero/ci-testing,2015-12-14T18:08:07Z,0,0,TypeScript,True,True,
bpasero,bpasero/copy-path-relative-posix,2019-10-27T10:42:22Z,7,7,TypeScript,True,True,
bpasero,bpasero/debug-electron-vscode,2017-03-23T22:30:19Z,28,28,JavaScript,True,True,cc0-1.0
bpasero,bpasero/DefinitelyTyped,2020-02-27T17:16:35Z,0,0,TypeScript,True,True,other
bpasero,bpasero/demo-companion,2020-12-02T13:25:22Z,0,0,,True,True,
bpasero,bpasero/demo-companion-prod,2020-12-02T13:25:28Z,0,0,,True,True,
bpasero,bpasero/detected-task,2017-05-29T10:29:47Z,0,0,JavaScript,True,True,
bpasero,bpasero/electron,2021-01-27T14:58:39Z,0,0,,True,False,mit
bpasero,bpasero/electron-cached-data,2018-12-17T11:41:55Z,0,0,CSS,True,True,cc0-1.0
bpasero,bpasero/electron-crashreporter,2019-09-14T07:18:45Z,1,1,JavaScript,True,True,cc0-1.0
bpasero,bpasero/electron-gpu,2017-05-07T07:12:43Z,1,1,,True,True,
bpasero,bpasero/electron-hidden-title-crash,2016-11-10T07:39:56Z,0,0,JavaScript,True,True,
bpasero,bpasero/electron-inspect,2017-06-07T19:02:19Z,0,0,JavaScript,True,True,
bpasero,bpasero/electron-message-port,2021-01-04T10:24:58Z,4,4,JavaScript,True,True,cc0-1.0
bpasero,bpasero/electron-prebuilt,2017-12-14T06:39:29Z,0,0,,True,True,
bpasero,bpasero/electron-quick-start,2018-07-14T07:49:53Z,0,0,JavaScript,True,True,cc0-1.0
bpasero,bpasero/electron-sandbox,2017-06-02T10:56:11Z,0,0,HTML,True,True,
bpasero,bpasero/electron-sandbox-playground,2020-03-13T15:59:43Z,0,0,JavaScript,True,True,
bpasero,bpasero/electron-typescript-definitions,2017-09-07T04:00:50Z,0,0,TypeScript,True,True,
bpasero,bpasero/end-js,2018-12-04T11:18:43Z,0,0,JavaScript,True,True,
bpasero,bpasero/end-ts,2018-12-04T11:17:11Z,0,0,TypeScript,True,True,
bpasero,bpasero/env-mocha,2016-09-26T09:19:39Z,0,0,TypeScript,True,True,mit
bpasero,bpasero/express,2013-03-26T11:54:41Z,0,0,JavaScript,True,True,mit
bpasero,bpasero/express-app,2020-11-27T07:54:25Z,0,0,,True,True,
bpasero,bpasero/express-project,2017-05-30T13:55:29Z,0,0,Shell,True,True,
bpasero,bpasero/fiddle,2019-01-11T10:48:26Z,2,2,TypeScript,True,False,mit
bpasero,bpasero/firefox-element-owner,2024-05-29T11:35:00Z,1,1,HTML,True,True,
bpasero,bpasero/firefox-window-open,2024-05-29T05:31:11Z,0,0,HTML,True,True,
bpasero,bpasero/fsevents-prebuilt,2015-09-06T17:10:30Z,1,1,Python,True,True,mit
bpasero,bpasero/fsperf,2014-12-06T08:51:38Z,0,0,JavaScript,True,True,
bpasero,bpasero/fullscreen-preserve,2019-09-30T09:21:00Z,0,0,HTML,True,True,
bpasero,bpasero/github-services,2011-10-20T13:06:41Z,3,3,Ruby,True,False,mit
bpasero,bpasero/github-sharp-theme,2018-07-03T09:40:03Z,0,0,,True,True,
bpasero,bpasero/gitignore,2015-08-31T07:36:01Z,1,1,,True,False,mit
bpasero,bpasero/gitmode,2016-03-10T16:34:42Z,1,1,,True,True,
bpasero,bpasero/growl,2011-10-17T13:22:43Z,2,2,Ruby,True,True,
bpasero,bpasero/gulp-atom-electron,2017-05-14T08:16:26Z,0,0,JavaScript,True,True,
bpasero,bpasero/gulp-remote-src,2018-04-27T10:39:00Z,0,0,JavaScript,True,True,mit
bpasero,bpasero/gulp-vinyl-zip,2016-09-05T08:56:23Z,0,0,JavaScript,True,True,
bpasero,bpasero/gulp-watch,2021-01-29T09:54:20Z,0,0,,True,True,mit
bpasero,bpasero/hello-vscodespaces,2020-12-08T07:28:21Z,0,0,,True,True,mit
bpasero,bpasero/hellovscode,2019-08-14T13:24:24Z,0,0,JavaScript,True,True,
bpasero,bpasero/iisbug,2014-03-10T17:12:24Z,0,0,,True,True,
bpasero,bpasero/isexe,2023-06-19T15:55:41Z,0,0,TypeScript,True,True,isc
bpasero,bpasero/jfokus,2014-01-24T12:38:13Z,0,0,TypeScript,True,True,
bpasero,bpasero/jschardet,2019-11-07T15:37:47Z,0,0,JavaScript,True,True,lgpl-2.1
bpasero,bpasero/jschardet-perf,2020-01-05T07:58:03Z,0,0,JavaScript,True,True,
bpasero,bpasero/libchromiumcontent,2017-09-08T10:14:21Z,0,0,Python,True,False,mit
bpasero,bpasero/libuv,2015-02-11T07:47:02Z,0,0,C,True,True,other
bpasero,bpasero/lotsofmodules,2014-02-14T07:43:34Z,0,0,JavaScript,True,True,mit
bpasero,bpasero/native-is-elevated,2019-11-07T15:41:24Z,0,0,C++,True,True,mit
bpasero,bpasero/node,2023-03-28T08:26:27Z,2,2,,True,False,other
bpasero,bpasero/node-chardet,2020-11-06T10:09:20Z,0,0,,True,True,mit
bpasero,bpasero/node-express-site-template,2012-10-25T07:21:10Z,0,0,JavaScript,True,True,
bpasero,bpasero/node-fs-extra,2021-01-25T15:09:05Z,0,0,,True,True,mit
bpasero,bpasero/node-mirror,2023-11-02T16:30:40Z,0,0,,True,False,mit
bpasero,bpasero/node-oniguruma,2018-07-18T05:25:52Z,0,0,JavaScript,True,True,mit
bpasero,bpasero/node-sqlite3,2018-01-15T10:15:54Z,0,0,PLpgSQL,True,True,bsd-3-clause
bpasero,bpasero/node-unzip,2018-04-11T07:12:21Z,0,0,JavaScript,True,True,mit
bpasero,bpasero/node-which,2023-06-19T15:53:58Z,0,0,JavaScript,True,False,isc
bpasero,bpasero/node-wsfederation,2013-04-16T14:20:06Z,0,0,JavaScript,True,True,
bpasero,bpasero/nodejs-cached-data,2018-12-17T14:22:39Z,0,0,JavaScript,True,True,
bpasero,bpasero/nodejs-express,2013-11-12T07:47:12Z,0,0,JavaScript,True,True,
bpasero,bpasero/nodejs-starter,2013-11-11T10:19:33Z,0,0,JavaScript,True,True,
bpasero,bpasero/nodejsbug,2014-02-21T15:59:44Z,0,0,JavaScript,True,True,
bpasero,bpasero/nsfw,2021-09-25T08:42:58Z,0,0,,True,True,mit
bpasero,bpasero/picomatch,2019-08-26T05:47:20Z,0,0,JavaScript,True,False,mit
bpasero,bpasero/playwright,2022-04-02T09:56:20Z,0,0,,True,False,apache-2.0
bpasero,bpasero/playwright-electron,2022-04-14T07:19:41Z,1,1,JavaScript,True,True,
bpasero,bpasero/popcorn-app,2014-03-22T16:08:04Z,0,0,JavaScript,True,True,gpl-3.0
bpasero,bpasero/random-file-creator,2023-03-23T15:21:35Z,1,1,JavaScript,True,True,
bpasero,bpasero/remote-fs,2018-04-24T13:19:51Z,0,0,TypeScript,True,True,
bpasero,bpasero/RSSOwl,2013-03-18T21:29:32Z,1,1,Java,True,False,epl-1.0
bpasero,bpasero/rssowl-target,2013-03-18T21:31:15Z,6,6,,True,False,
bpasero,bpasero/simple-esm-web,2024-08-20T07:22:02Z,1,1,HTML,True,True,
bpasero,bpasero/speech-extension-sample,2023-10-16T13:40:46Z,2,2,TypeScript,True,True,
bpasero,bpasero/stand-next,2023-12-11T15:15:19Z,0,0,TypeScript,True,True,
bpasero,bpasero/standup,2014-02-18T08:01:34Z,2,2,JavaScript,False,False,
bpasero,bpasero/submodule-repo,2018-01-30T09:56:04Z,0,0,,True,True,
bpasero,bpasero/submodule-test,2018-01-30T09:55:08Z,0,0,,True,True,
bpasero,bpasero/sudo-prompt,2021-11-17T07:14:51Z,28,28,JavaScript,True,False,mit
bpasero,bpasero/test-cli,2015-12-14T07:55:43Z,0,0,TypeScript,True,True,
bpasero,bpasero/test-ts,2020-04-28T15:18:18Z,3,3,TypeScript,True,True,
bpasero,bpasero/test-ts-pipeline,2020-09-29T13:47:29Z,1,1,TypeScript,True,True,
bpasero,bpasero/ticino-playground,2024-02-26T13:42:11Z,3,3,JavaScript,True,True,
bpasero,bpasero/travis-playground,2015-11-15T17:15:03Z,0,0,,True,True,
bpasero,bpasero/tslint-issue,2017-04-03T07:31:49Z,0,0,TypeScript,True,True,
bpasero,bpasero/typescript-eslint,2021-02-11T07:15:18Z,0,0,,True,False,other
bpasero,bpasero/v8-profiler,2016-11-19T09:56:55Z,0,0,C++,True,True,bsd-2-clause
bpasero,bpasero/vscode,2021-02-25T08:24:45Z,2,2,TypeScript,True,True,mit
egamma,egamma/acme-fitness-store,2023-03-02T16:54:15Z,0,0,CSS,True,True,mit
egamma,egamma/atom-beautify,2016-02-09T19:48:31Z,0,0,CoffeeScript,True,True,mit
egamma,egamma/azure-content-dede,2016-01-15T16:38:37Z,0,0,,True,True,other
egamma,egamma/azure-quickstart-templates,2017-02-20T21:45:32Z,0,0,Shell,True,True,mit
egamma,egamma/azure-sdk-for-node,2012-07-06T07:14:09Z,5,5,JavaScript,True,True,apache-2.0
egamma,egamma/azure-sdk-for-ruby,2013-07-11T07:59:02Z,2,2,Ruby,True,True,
egamma,egamma/BracketPair,2020-01-17T14:24:17Z,0,0,,True,True,mit
egamma,egamma/chat-agent-dalle,2024-01-30T14:32:44Z,0,0,,True,True,
egamma,egamma/code-settings-sync,2019-11-29T14:57:14Z,0,0,,True,True,mit
egamma,egamma/codetour-agent,2023-12-09T13:18:24Z,1,1,TypeScript,True,True,
egamma,egamma/egammaCase,2020-04-06T19:11:27Z,0,0,,True,True,
egamma,egamma/es6-vscode-sample,2015-07-03T06:24:57Z,1,1,JavaScript,True,True,
egamma,egamma/example-cpp-project,2020-10-09T07:43:11Z,0,0,,True,True,unlicense
egamma,egamma/express-app,2020-11-06T13:37:02Z,1,1,JavaScript,True,True,
egamma,egamma/first-docked-app,2015-02-04T16:51:29Z,0,0,C#,True,True,mit
egamma,egamma/generator-aspnet,2014-11-14T21:06:18Z,0,0,JavaScript,True,True,
egamma,egamma/gistpad,2020-09-15T07:09:32Z,0,0,,True,True,mit
egamma,egamma/gulp-tsb,2016-01-20T08:24:31Z,0,0,JavaScript,True,True,mit
egamma,egamma/hello,2013-11-20T14:51:55Z,0,0,HTML,True,True,
egamma,egamma/hello-extension,2020-05-05T07:47:57Z,0,0,TypeScript,True,True,mit
egamma,egamma/hello-extension2,2020-05-05T10:21:23Z,0,0,,True,True,
egamma,egamma/hello-go,2016-09-23T15:36:52Z,0,0,Go,True,True,
egamma,egamma/HTML-CSS-Class-Completion,2017-10-12T14:03:59Z,1,1,TypeScript,True,False,mit
egamma,egamma/ipynb-examples,2020-10-03T08:25:50Z,0,0,,True,True,
egamma,egamma/Java-Pet-Store,2021-01-20T10:31:23Z,0,0,,True,True,
egamma,egamma/jekyll-starter-e2e,2020-12-02T08:33:20Z,0,0,,True,False,other
egamma,egamma/langchain-demobook,2023-05-22T15:41:55Z,1,1,,True,True,
egamma,egamma/langchain-ts-starter,2023-05-17T09:32:31Z,0,0,,True,True,
egamma,egamma/mobiletry,2013-09-02T06:43:06Z,0,0,TypeScript,True,True,
egamma,egamma/my-app,2020-10-14T21:37:16Z,0,0,JavaScript,True,True,
egamma,egamma/my-blog-starter,2020-11-18T14:59:44Z,1,1,JavaScript,True,True,0bsd
egamma,egamma/mytest-sandbox,2020-01-09T15:29:56Z,0,0,JavaScript,True,True,
egamma,egamma/nodejs-guidelines,2016-01-18T08:29:43Z,11,11,,True,False,
egamma,egamma/open,2020-11-09T13:44:23Z,0,0,,True,False,mit
egamma,egamma/react-todo,2016-03-25T17:30:11Z,0,0,JavaScript,True,True,
egamma,egamma/redux,2015-09-13T20:21:31Z,0,0,JavaScript,True,False,mit
egamma,egamma/refactoring-agent,2024-01-09T10:25:28Z,5,5,TypeScript,True,True,mit
egamma,egamma/rock-paper-scissors,2021-01-04T09:20:23Z,0,0,,True,True,
egamma,egamma/sample-node-app,2017-10-28T07:10:01Z,0,0,JavaScript,True,True,
egamma,egamma/shields,2016-04-24T15:26:59Z,0,0,JavaScript,True,False,other
egamma,egamma/some-game,2016-01-18T21:53:44Z,0,0,JavaScript,True,True,mit
egamma,egamma/spring-petclinic,2020-12-14T19:24:20Z,1,1,,True,False,
egamma,egamma/test-ts-server-plugin,2017-04-24T09:17:39Z,0,0,TypeScript,True,True,
egamma,egamma/todo-app-java-on-azure,2017-11-15T09:10:33Z,0,0,Java,True,True,mit
egamma,egamma/tslint,2016-10-04T13:00:57Z,1,1,TypeScript,True,False,apache-2.0
egamma,egamma/tslint-language-service,2017-04-17T17:23:07Z,0,0,TypeScript,True,True,mit
egamma,egamma/TypeScriptSample,2014-07-30T10:03:08Z,0,0,,True,True,
egamma,egamma/vidcutter,2019-10-08T13:51:03Z,0,0,,True,True,gpl-3.0
egamma,egamma/vision-participant,2024-03-27T20:40:52Z,1,1,TypeScript,True,True,
egamma,egamma/vsc-material-theme-icons,2020-02-14T08:26:47Z,0,0,TypeScript,True,False,apache-2.0
egamma,egamma/vscode,2017-07-11T08:55:49Z,8,8,TypeScript,True,True,mit
egamma,egamma/vscode-angular-snippets,2020-02-13T09:44:34Z,0,0,,True,True,mit
egamma,egamma/vscode-auto-open-markdown-preview,2020-01-17T08:42:58Z,0,0,,True,True,
egamma,egamma/vscode-better-merge,2017-05-29T13:13:33Z,0,0,TypeScript,True,True,mit
egamma,egamma/vscode-chrome-debug,2016-11-07T18:16:57Z,0,0,TypeScript,True,True,other
egamma,egamma/vscode-classyNaming,2015-11-15T11:19:08Z,0,0,TypeScript,True,True,
egamma,egamma/vscode-didact,2020-04-24T07:12:00Z,1,1,,True,True,
egamma,egamma/vscode-es-quotes,2015-11-15T11:30:02Z,0,0,TypeScript,True,True,
egamma,egamma/vscode-extension-async,2015-12-21T21:16:08Z,1,1,TypeScript,True,True,
egamma,egamma/vscode-extension-samples,2020-09-02T19:03:53Z,0,0,,True,True,other
egamma,egamma/vscode-gitlens,2021-02-08T14:19:30Z,0,0,,True,True,mit
egamma,egamma/vscode-highlight-matching-tag,2020-01-17T08:37:11Z,0,0,,True,False,mit
egamma,egamma/vscode-java,2017-07-14T07:12:01Z,1,1,TypeScript,True,True,epl-1.0
egamma,egamma/vscode-java-pack,2021-03-10T16:25:25Z,0,0,,True,True,other
egamma,egamma/vscode-java-test,2020-09-18T14:29:29Z,0,0,,True,True,other
egamma,egamma/vscode-live-server,2020-10-13T21:33:17Z,0,0,,True,False,mit
egamma,egamma/vscode-logfile-highlighter,2020-02-13T10:32:28Z,0,0,,True,True,mit
egamma,egamma/vscode-mocha-test-adapter,2020-08-23T10:39:08Z,0,0,,True,True,mit
egamma,egamma/vscode-npm-scripts,2021-02-08T13:17:47Z,0,0,,True,True,mit
egamma,egamma/vscode-peacock,2021-07-26T13:04:28Z,0,0,,True,True,mit
egamma,egamma/vscode-perforce,2015-11-15T11:47:18Z,0,0,JavaScript,True,True,mit
egamma,egamma/vscode-project-manager,2020-02-13T14:26:13Z,0,0,,True,False,mit
egamma,egamma/vscode-python,2020-09-21T09:13:19Z,0,0,,True,True,mit
egamma,egamma/vscode-react-intellisense,2016-04-13T09:33:14Z,0,0,,True,True,
egamma,egamma/vscode-remote-try-java,2022-03-15T07:12:13Z,0,0,Dockerfile,True,True,mit
egamma,egamma/vscode-remote-try-node,2020-04-29T06:50:22Z,1,1,Dockerfile,True,True,mit
egamma,egamma/vscode-searchdocs,2015-11-15T11:26:52Z,0,0,TypeScript,True,False,
egamma,egamma/vscode-spell-checker,2021-05-06T09:47:31Z,0,0,,True,True,mit
egamma,egamma/vscode-svg-preview,2020-02-13T15:14:16Z,0,0,,True,False,mit
egamma,egamma/vscode-task-sample,2017-07-15T16:25:23Z,0,0,TypeScript,True,True,
egamma,egamma/vscode-todo-highlight,2020-01-17T08:30:23Z,0,0,,True,True,mit
egamma,egamma/vscode-vsce,2024-04-16T10:48:31Z,0,0,,True,False,other
egamma,egamma/vscode-yaml,2021-04-12T07:29:42Z,0,0,,True,True,mit
egamma,egamma/vue-simple,2021-03-06T15:43:49Z,0,0,,True,True,
ethz-asl,ethz-asl/.github,2023-06-05T14:04:51Z,0,0,,True,True,
ethz-asl,ethz-asl/3d3l,2020-10-27T14:57:57Z,46,46,Python,True,True,mit
ethz-asl,ethz-asl/3dsnet,2021-05-07T14:01:02Z,38,38,C++,True,True,mit
ethz-asl,ethz-asl/3d_vsg,2022-09-15T11:08:15Z,87,87,Python,True,True,bsd-3-clause
ethz-asl,ethz-asl/aass_icr,2017-02-20T13:48:00Z,1,1,C++,True,True,
ethz-asl,ethz-asl/abb_experimental,2015-11-25T12:12:10Z,0,0,CMake,True,True,apache-2.0
ethz-asl,ethz-asl/abseil_catkin,2021-06-08T11:34:54Z,1,1,CMake,True,True,
ethz-asl,ethz-asl/active_grasp,2022-01-06T13:11:48Z,74,74,Python,False,False,mit
ethz-asl,ethz-asl/active_learning_for_segmentation,2021-04-06T09:34:50Z,18,18,Python,True,True,
ethz-asl,ethz-asl/adaptive-snowsampler,2024-03-28T12:57:39Z,2,2,C++,True,True,bsd-3-clause
ethz-asl,ethz-asl/aerial_mapper,2017-06-19T12:31:30Z,563,563,C++,True,True,bsd-3-clause
ethz-asl,ethz-asl/aerial_renderer,2020-07-30T10:46:03Z,2,2,,True,True,
ethz-asl,ethz-asl/AirSim,2020-03-23T15:41:03Z,11,11,C++,True,True,other
ethz-asl,ethz-asl/ai_for_robotics,2017-02-20T08:50:16Z,63,63,Python,True,True,other
ethz-asl,ethz-asl/amr_visualisations,2020-02-12T21:27:14Z,29,29,Python,True,True,mit
